client,context_id,context_name,field_id,field_name,field_type,value,sync_date
"Block Real Estate Services, LLC",69fdeefa02bb2c42a879c977,"167332 - 167 Logistics Centre Building #2 {167 Logistics Centre West, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,2183c4d0-ef7e-42c6-88c2-9322a1e6469d,2026-09-23
"Block Real Estate Services, LLC",69fdeefa02bb2c42a879c977,"167332 - 167 Logistics Centre Building #2 {167 Logistics Centre West, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,5225c23b-d9d4-49b2-904a-3cbffcc9981d,2026-09-23
"Block Real Estate Services, LLC",69fdef0303a2257cd27d83e8,3rd074 - Keystone Plaza Shopping Center {Larbre Family Trust},69bd73faa9080d01db40736f,Location,custom-fields,Keystone Plaza Shopping Center {Larbre Family Trust},2026-09-23
"Block Real Estate Services, LLC",69fdef0303a2257cd27d83e8,3rd074 - Keystone Plaza Shopping Center {Larbre Family Trust},6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef0303a2257cd27d83e8,3rd074 - Keystone Plaza Shopping Center {Larbre Family Trust},6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef2438cbea6b3a68ae39,"3rd250 - 4500 W 107, LLC - (TEVA Pharmacy - tev250 for CAM)",69bd73faa9080d01db40736f,Location,custom-fields,"4500 W 107, LLC - (TEVA Pharmacy - tev250 for CAM)",2026-09-23
"Block Real Estate Services, LLC",69fdef2438cbea6b3a68ae39,"3rd250 - 4500 W 107, LLC - (TEVA Pharmacy - tev250 for CAM)",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,daa1226d-03f9-41f4-a9db-855817169a84,2026-09-23
"Block Real Estate Services, LLC",69fdef2438cbea6b3a68ae39,"3rd250 - 4500 W 107, LLC - (TEVA Pharmacy - tev250 for CAM)",6a3427544277045ad4f2e8d6,PM Email,custom-fields,f1a37f0b-7fde-4e9f-a2c2-f35249e45b38,2026-09-23
"Block Real Estate Services, LLC",69fdef283b208288e0a79ba9,"3rd299 - Delaire KC, LLC - Westport Building - 301 Westport Road (Retail, 1st Floor)",69bd73faa9080d01db40736f,Location,custom-fields,"Delaire KC, LLC - Westport Building - 301 Westport Road (Retail, 1st Floor)",2026-09-23
"Block Real Estate Services, LLC",69fdef283b208288e0a79ba9,"3rd299 - Delaire KC, LLC - Westport Building - 301 Westport Road (Retail, 1st Floor)",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef283b208288e0a79ba9,"3rd299 - Delaire KC, LLC - Westport Building - 301 Westport Road (Retail, 1st Floor)",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef2cbf1df2fe96920b3f,"3rd312 - Westport Land & Management I, LLC",69bd73faa9080d01db40736f,Location,custom-fields,"Westport Land & Management I, LLC",2026-09-23
"Block Real Estate Services, LLC",69fdef2cbf1df2fe96920b3f,"3rd312 - Westport Land & Management I, LLC",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef2cbf1df2fe96920b3f,"3rd312 - Westport Land & Management I, LLC",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef0802bb2c42a879cab4,"3rd075 - State Line 75 {State Line 75, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"State Line 75 {State Line 75, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef0802bb2c42a879cab4,"3rd075 - State Line 75 {State Line 75, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-23
"Block Real Estate Services, LLC",69fdef0802bb2c42a879cab4,"3rd075 - State Line 75 {State Line 75, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-23
"Block Real Estate Services, LLC",69fdef31e45e7dcf5c4328bd,3rd347 - 919 E. 29th Street {Taikan Development Corporation},69bd73faa9080d01db40736f,Location,custom-fields,919 E. 29th Street {Taikan Development Corporation},2026-09-23
"Block Real Estate Services, LLC",69fdef31e45e7dcf5c4328bd,3rd347 - 919 E. 29th Street {Taikan Development Corporation},6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef31e45e7dcf5c4328bd,3rd347 - 919 E. 29th Street {Taikan Development Corporation},6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef3a02bb2c42a879db44,3rd349 - 13440 Roe Avenue {Taikan Development Corporation},69bd73faa9080d01db40736f,Location,custom-fields,13440 Roe Avenue {Taikan Development Corporation},2026-09-23
"Block Real Estate Services, LLC",69fdef3a02bb2c42a879db44,3rd349 - 13440 Roe Avenue {Taikan Development Corporation},6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef3a02bb2c42a879db44,3rd349 - 13440 Roe Avenue {Taikan Development Corporation},6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef3603a2257cd27d8a19,3rd348 - 5051 West 134th Street {Taikan Development Corporation},69bd73faa9080d01db40736f,Location,custom-fields,5051 West 134th Street {Taikan Development Corporation},2026-09-23
"Block Real Estate Services, LLC",69fdef3603a2257cd27d8a19,3rd348 - 5051 West 134th Street {Taikan Development Corporation},6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef3603a2257cd27d8a19,3rd348 - 5051 West 134th Street {Taikan Development Corporation},6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef3f3b208288e0a7a0f6,"3rd387 - Arrowhead Shopping Center {JW Perry, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Arrowhead Shopping Center {JW Perry, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef3f3b208288e0a7a0f6,"3rd387 - Arrowhead Shopping Center {JW Perry, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-23
"Block Real Estate Services, LLC",69fdef3f3b208288e0a7a0f6,"3rd387 - Arrowhead Shopping Center {JW Perry, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-23
"Block Real Estate Services, LLC",69fdef4403a2257cd27d8c97,3rd463 - Lenexa Logistics Centre Lot 1,69bd73faa9080d01db40736f,Location,custom-fields,Lenexa Logistics Centre Lot 1,2026-09-23
"Block Real Estate Services, LLC",69fdef4802bb2c42a879de8a,"3rd464 - Lenexa Logistics Centre South Building 4 {Lenexa Logistics 4 Investment, Inc.}",69bd73faa9080d01db40736f,Location,custom-fields,"Lenexa Logistics Centre South Building 4 {Lenexa Logistics 4 Investment, Inc.}",2026-09-23
"Block Real Estate Services, LLC",69fdef4802bb2c42a879de8a,"3rd464 - Lenexa Logistics Centre South Building 4 {Lenexa Logistics 4 Investment, Inc.}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,02330089-06d2-4c27-931b-54cd933087c5,2026-09-23
"Block Real Estate Services, LLC",69fdef4802bb2c42a879de8a,"3rd464 - Lenexa Logistics Centre South Building 4 {Lenexa Logistics 4 Investment, Inc.}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,3efad05a-173b-428a-b2ff-63415b2fd756,2026-09-23
"Block Real Estate Services, LLC",69fdef4d3b208288e0a7a2ed,"3rd488 - 19th Street Properties, LLC {19th Street Properties, LLC} (fka Grove Street Properties, LLC - Hoodenpyle)",69bd73faa9080d01db40736f,Location,custom-fields,"19th Street Properties, LLC {19th Street Properties, LLC} (fka Grove Street Properties, LLC - Hoodenpyle)",2026-09-23
"Block Real Estate Services, LLC",69fdef4d3b208288e0a7a2ed,"3rd488 - 19th Street Properties, LLC {19th Street Properties, LLC} (fka Grove Street Properties, LLC - Hoodenpyle)",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,58295917-ce49-4cb9-9799-1e5569c2ccef,2026-09-23
"Block Real Estate Services, LLC",69fdef5502bb2c42a879dfe7,"3rd497 - The Fountain Office Building {Fountain Building-Missouri, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"The Fountain Office Building {Fountain Building-Missouri, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef5502bb2c42a879dfe7,"3rd497 - The Fountain Office Building {Fountain Building-Missouri, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-23
"Block Real Estate Services, LLC",69fdef5502bb2c42a879dfe7,"3rd497 - The Fountain Office Building {Fountain Building-Missouri, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-23
"Block Real Estate Services, LLC",69fdef5103a2257cd27d9981,"3rd496 - 908 Broadway {Depot Square Apartments, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"908 Broadway {Depot Square Apartments, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef5103a2257cd27d9981,"3rd496 - 908 Broadway {Depot Square Apartments, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-23
"Block Real Estate Services, LLC",69fdef5103a2257cd27d9981,"3rd496 - 908 Broadway {Depot Square Apartments, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-23
"Block Real Estate Services, LLC",69fdef653b208288e0a7a89f,"3rd654 - Devonshire Village Shops {Devonshire Shops, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Devonshire Village Shops {Devonshire Shops, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef653b208288e0a7a89f,"3rd654 - Devonshire Village Shops {Devonshire Shops, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef653b208288e0a7a89f,"3rd654 - Devonshire Village Shops {Devonshire Shops, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef5c3b208288e0a7a5df,"3rd543 - Downey Family Holdings, LLC",69bd73faa9080d01db40736f,Location,custom-fields,"Downey Family Holdings, LLC",2026-09-23
"Block Real Estate Services, LLC",69fdef5c3b208288e0a7a5df,"3rd543 - Downey Family Holdings, LLC",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef5c3b208288e0a7a5df,"3rd543 - Downey Family Holdings, LLC",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef6abf1df2fe969214c6,"3rd657 - Sni-A-Bar Plaza {KCG Investment Properties, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Sni-A-Bar Plaza {KCG Investment Properties, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef6abf1df2fe969214c6,"3rd657 - Sni-A-Bar Plaza {KCG Investment Properties, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-23
"Block Real Estate Services, LLC",69fdef6abf1df2fe969214c6,"3rd657 - Sni-A-Bar Plaza {KCG Investment Properties, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-23
"Block Real Estate Services, LLC",69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"40 Hi Center {Midwest Ketter Investments, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef7403a2257cd27da147,"3rd698 - 40 Hi Center {Midwest Ketter Investments, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef6fe45e7dcf5c433fc2,"3rd667 - Oak Park KS, LLC",69bd73faa9080d01db40736f,Location,custom-fields,"Oak Park KS, LLC",2026-09-23
"Block Real Estate Services, LLC",69fdef6fe45e7dcf5c433fc2,"3rd667 - Oak Park KS, LLC",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef6fe45e7dcf5c433fc2,"3rd667 - Oak Park KS, LLC",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef780bb484cab5138997,"3rd743 - ECW, LLC (Skechers Building)",69bd73faa9080d01db40736f,Location,custom-fields,"ECW, LLC (Skechers Building)",2026-09-23
"Block Real Estate Services, LLC",69fdef780bb484cab5138997,"3rd743 - ECW, LLC (Skechers Building)",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef780bb484cab5138997,"3rd743 - ECW, LLC (Skechers Building)",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef1003a2257cd27d8605,"3rd202 - D&H Properties - 80th Street {D&H Properties, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"D&H Properties - 80th Street {D&H Properties, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef1003a2257cd27d8605,"3rd202 - D&H Properties - 80th Street {D&H Properties, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,4f24f34a-5f91-45e5-a6a1-19c51628f934,2026-09-23
"Block Real Estate Services, LLC",69fdef1003a2257cd27d8605,"3rd202 - D&H Properties - 80th Street {D&H Properties, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,23330c54-c69f-4cd1-b403-058dcee8e426,2026-09-23
"Block Real Estate Services, LLC",69fdef7d0e86e2f8723d7c04,"3rd754 - 9500 E. 63rd Street {PCJW, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"9500 E. 63rd Street {PCJW, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef7d0e86e2f8723d7c04,"3rd754 - 9500 E. 63rd Street {PCJW, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-23
"Block Real Estate Services, LLC",69fdef7d0e86e2f8723d7c04,"3rd754 - 9500 E. 63rd Street {PCJW, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-23
"Block Real Estate Services, LLC",69fdef0c3b208288e0a796fa,"3rd093 - 85th & Wornall Retail {Tower Bridge Investements, LLC} (fka St. John Development)",69bd73faa9080d01db40736f,Location,custom-fields,"85th & Wornall Retail {Tower Bridge Investements, LLC} (fka St. John Development)",2026-09-23
"Block Real Estate Services, LLC",69fdef0c3b208288e0a796fa,"3rd093 - 85th & Wornall Retail {Tower Bridge Investements, LLC} (fka St. John Development)",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,1c8b914e-090f-4b1b-9400-15d195782e7c,2026-09-23
"Block Real Estate Services, LLC",69fdef0c3b208288e0a796fa,"3rd093 - 85th & Wornall Retail {Tower Bridge Investements, LLC} (fka St. John Development)",6a3427544277045ad4f2e8d6,PM Email,custom-fields,8a48e050-107a-440e-bae0-d4847ba0b33d,2026-09-23
"Block Real Estate Services, LLC",69fdef8238cbea6b3a68c358,"3rd810 - Pine Ridge Building J {MEL B, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Pine Ridge Building J {MEL B, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef8238cbea6b3a68c358,"3rd810 - Pine Ridge Building J {MEL B, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,5bb73b6f-fa71-4c8d-9552-cfc66002b8ee,2026-09-23
"Block Real Estate Services, LLC",69fdef8238cbea6b3a68c358,"3rd810 - Pine Ridge Building J {MEL B, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,57d066e4-40d3-4e25-86df-f1e4e719f384,2026-09-23
"Block Real Estate Services, LLC",69fdef860bb484cab5138c69,"3rd867 - Four Pine Ridge Plaza {SSR Capital, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Four Pine Ridge Plaza {SSR Capital, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef860bb484cab5138c69,"3rd867 - Four Pine Ridge Plaza {SSR Capital, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,5bb73b6f-fa71-4c8d-9552-cfc66002b8ee,2026-09-23
"Block Real Estate Services, LLC",69fdef860bb484cab5138c69,"3rd867 - Four Pine Ridge Plaza {SSR Capital, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,57d066e4-40d3-4e25-86df-f1e4e719f384,2026-09-23
"Block Real Estate Services, LLC",69fdef8fbf1df2fe9692198a,"3rd959 - Bell 39 Properties, LLC",69bd73faa9080d01db40736f,Location,custom-fields,"Bell 39 Properties, LLC",2026-09-23
"Block Real Estate Services, LLC",69fdef8fbf1df2fe9692198a,"3rd959 - Bell 39 Properties, LLC",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,4f24f34a-5f91-45e5-a6a1-19c51628f934,2026-09-23
"Block Real Estate Services, LLC",69fdef8fbf1df2fe9692198a,"3rd959 - Bell 39 Properties, LLC",6a3427544277045ad4f2e8d6,PM Email,custom-fields,23330c54-c69f-4cd1-b403-058dcee8e426,2026-09-23
"Block Real Estate Services, LLC",69fdef1402bb2c42a879cc2a,"3rd203 - D&H Properties - Santa Fe Drive {D&H Properties, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"D&H Properties - Santa Fe Drive {D&H Properties, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef1402bb2c42a879cc2a,"3rd203 - D&H Properties - Santa Fe Drive {D&H Properties, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,4f24f34a-5f91-45e5-a6a1-19c51628f934,2026-09-23
"Block Real Estate Services, LLC",69fdef1402bb2c42a879cc2a,"3rd203 - D&H Properties - Santa Fe Drive {D&H Properties, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,23330c54-c69f-4cd1-b403-058dcee8e426,2026-09-23
"Block Real Estate Services, LLC",69fdef94fa0b60fcd50d6424,"3rd989 - Hillcrest Plaza {Dunbarton SC, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Hillcrest Plaza {Dunbarton SC, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdef94fa0b60fcd50d6424,"3rd989 - Hillcrest Plaza {Dunbarton SC, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef94fa0b60fcd50d6424,"3rd989 - Hillcrest Plaza {Dunbarton SC, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdef9de45e7dcf5c434532,"587118 - 5871 Investment Associates {SKFH Industrial 1 - 6001 Premier, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"5871 Investment Associates {SKFH Industrial 1 - 6001 Premier, LLC }",2026-09-23
"Block Real Estate Services, LLC",69fdef9de45e7dcf5c434532,"587118 - 5871 Investment Associates {SKFH Industrial 1 - 6001 Premier, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
"Block Real Estate Services, LLC",69fdef9de45e7dcf5c434532,"587118 - 5871 Investment Associates {SKFH Industrial 1 - 6001 Premier, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,dfdb39e4-4d93-417e-8f0f-80baedcfc01a,2026-09-23
"Block Real Estate Services, LLC",69fdefbc0e86e2f8723d93ac,"bf3946 - Riverside Business Center 5 {Block Income Fund III, LP}",69bd73faa9080d01db40736f,Location,custom-fields,"Riverside Business Center 5 {Block Income Fund III, LP}",2026-09-23
"Block Real Estate Services, LLC",69fdefbc0e86e2f8723d93ac,"bf3946 - Riverside Business Center 5 {Block Income Fund III, LP}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,eab9d1d5-5e1c-4e43-a613-0a23d0211c96,2026-09-23
"Block Real Estate Services, LLC",69fdefbc0e86e2f8723d93ac,"bf3946 - Riverside Business Center 5 {Block Income Fund III, LP}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,006eddf4-a8f8-42fe-a168-0615673cb1a0,2026-09-23
"Block Real Estate Services, LLC",69fdefaafa0b60fcd50d6883,bab241 - Riverside Logistics Centre I {BABRA LLC},69bd73faa9080d01db40736f,Location,custom-fields,Riverside Logistics Centre I {BABRA LLC},2026-09-23
"Block Real Estate Services, LLC",69fdefaafa0b60fcd50d6883,bab241 - Riverside Logistics Centre I {BABRA LLC},6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,eab9d1d5-5e1c-4e43-a613-0a23d0211c96,2026-09-23
"Block Real Estate Services, LLC",69fdefaafa0b60fcd50d6883,bab241 - Riverside Logistics Centre I {BABRA LLC},6a3427544277045ad4f2e8d6,PM Email,custom-fields,006eddf4-a8f8-42fe-a168-0615673cb1a0,2026-09-23
"Block Real Estate Services, LLC",69fdf00902bb2c42a87a0a88,"cm2757 - Corporate Medical Plaza II {CMP Building II, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Corporate Medical Plaza II {CMP Building II, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdf00902bb2c42a87a0a88,"cm2757 - Corporate Medical Plaza II {CMP Building II, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,41834b8a-9c88-4bc9-a53d-474e45d58bb8,2026-09-23
"Block Real Estate Services, LLC",69fdf00902bb2c42a87a0a88,"cm2757 - Corporate Medical Plaza II {CMP Building II, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,e36eb7aa-805c-4caa-ab94-f5b2a73b31ce,2026-09-23
"Block Real Estate Services, LLC",69fdf02c0bb484cab513b6a0,"glo511 - Glo-Rae - Armourdale - North (S. 7th St. Trafficway) {Glo-Rae Investment Company, LLC}",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,02fa4042-fb5d-4148-9328-b6ce77245022,2026-09-23
"Block Real Estate Services, LLC",69fdf02c0bb484cab513b6a0,"glo511 - Glo-Rae - Armourdale - North (S. 7th St. Trafficway) {Glo-Rae Investment Company, LLC}",69bd73faa9080d01db40736f,Location,custom-fields,"Glo-Rae - Armourdale - North (S. 7th St. Trafficway) {Glo-Rae Investment Company, LLC}",2026-09-23
"Block Real Estate Services, LLC",69fdf02c0bb484cab513b6a0,"glo511 - Glo-Rae - Armourdale - North (S. 7th St. Trafficway) {Glo-Rae Investment Company, LLC}",6a3427544277045ad4f2e8d6,PM Email,custom-fields,496a2dc0-2a43-4358-a92a-cf0972b816df,2026-09-23
"Block Real Estate Services, LLC",69fdefc60bb484cab513a701,"bf4306 - Prime Source Associates, LLC",69bd73faa9080d01db40736f,Location,custom-fields,"Prime Source Associates, LLC",2026-09-23
"Block Real Estate Services, LLC",69fdefc60bb484cab513a701,"bf4306 - Prime Source Associates, LLC",6a171fe6bd6dc7d1e7f13728,Property Manager,custom-fields,351ff4e2-efd4-430b-af42-6ccfe112f4d3,2026-09-23
