client,vendor_id,vendor_name,email,contact_name,is_primary,is_default_request_recipient,external_code,sync_date
"Block Real Estate Services, LLC",69fded0c62446148bd848b2f,"Daymon / Advantage Sales & Marketing, LLC",jeff.flassig@youradv.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b3b,Agape Montessori School/Pulliam Properties LLC,tonypulliam1@gmail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b3b,Agape Montessori School/Pulliam Properties LLC,insurance@sunstarins.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b41,AGI SureTrack LLC,apaccounting@agisuretrack.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b41,AGI SureTrack LLC,certificate@epicbrokers.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0c62446148bd848b32,Advocate Construction Inc,accounting@advocateconstruction.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0c62446148bd848b32,Advocate Construction Inc,coi@invopeo.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0c62446148bd848b32,Advocate Construction Inc,info@insuranceworksinc.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0c62446148bd848b32,Advocate Construction Inc,susan@advocateconstruction.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b35,"Aircraft Electrical / AEE-EMF, Inc.",sharilyn@aircraftelectrical.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b3e,AgForce Transport Services / Consolidated Grain and Barge Co.,mpreisinger@agforcets.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b47,All Copy Products Inc,accountspayable@allcopyproducts.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b44,All Access Garage Doors,allaccessdoorkc@gmail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b44,All Access Garage Doors,don@ahipartners.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b4a,Allergy & Asthma Care,rtelles@fisergroup.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b4d,Allstate Insurance,treinhart@allstate.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b50,Allure Hair Studio / Alisha N. Bauer,allurehair08@icloud.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b59,"Hamilton Plumbing / Roger The Plumber / American Residential Services, LLC (ARS)",bcrihfield@ars.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b56,"Amazon / Amazon.com Services, LLC (MCI5)",naops-rent@amazon.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b56,"Amazon / Amazon.com Services, LLC (MCI5)",certificates@wtwco.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b56,"Amazon / Amazon.com Services, LLC (MCI5)",support@wwam.zendesk.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b5c,"Earth Brands, Inc. subtenant of  American West Worldwide Express, Inc. / Renew",ap@awest.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b5c,"Earth Brands, Inc. subtenant of  American West Worldwide Express, Inc. / Renew",coi@rjstruckinsurance.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b62,"AMSCO Supply / Flegler Investment Co., Inc.",ap@amscosupply.net,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b62,"AMSCO Supply / Flegler Investment Co., Inc.",akgreen@lockton.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b62,"AMSCO Supply / Flegler Investment Co., Inc.",pierce.helou@marsh.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b53,"Altium Healthcare, Inc (fka Tri State Distribution)",corporate.accounting@altiumpkg.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b5f,"Ameriprise Financial / Ameriprise Holdings, Inc.",,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b5f,"Ameriprise Financial / Ameriprise Holdings, Inc.",certificates@willis.com,,true,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b68,AN Cubed Marketing LLC,,,true,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b65,Amsted Rail Company Inc,rshryock@amstedrail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b65,Amsted Rail Company Inc,certificates@wtwco.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b6e,Puppy Love Grooming / Anntippia Young,littlelambs012@yahoo.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b6b,Anixter Inc,anixter@cresa.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b6b,Anixter Inc,patty.jordan@hubinternational.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b6b,Anixter Inc,traba@cresa.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b6b,Anixter Inc,wescocerts@hdhgroup.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b71,Anthony's Barber Shop / Anthony Vasquez,anthonyvasquez131@gmail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b77,"Apex Products, LLC",jim@apexprod.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b77,"Apex Products, LLC",trey@thesloanagency.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b77,"Apex Products, LLC",kim.norgren@assuredpartners.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b7a,"ApexSite Cleaning, LLC",laura@apexsitecleaning.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0d62446148bd848b74,LaborMax Staffing / Anytime Labor - KC Metro,leases@labormaxstaffing.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0c62446148bd848b14,Academy Bank,jroe@academybank.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0c62446148bd848b17,"Pertronix (Aeromotive) / Accelerate Auto Works Intermediate, LLC",tallman@pertronix.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0c62446148bd848b17,"Pertronix (Aeromotive) / Accelerate Auto Works Intermediate, LLC",trent.durall@howdengroup.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b83,Applied Industrial Technologies Inc,realestate@applied.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b83,Applied Industrial Technologies Inc,jeanee.sailors@usi.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b83,Applied Industrial Technologies Inc,tracie.coole@usi.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b83,Applied Industrial Technologies Inc,christina.mcmahan@usi.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b86,ARC Physical Therapy Plus,ap@arcpt.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b86,ARC Physical Therapy Plus,crogers@arcpt.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b7d,"APLOS, Inc.",andy@aplos.world,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b7d,"APLOS, Inc.",enid_devries@ajg.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b8f,Arrowhead Forensics,bri@arrowheadforensics.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b8f,Arrowhead Forensics,bbeggs@crownmedrealty.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b98,Aspen Properties Group,accounting@aspenprop.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b98,Aspen Properties Group,ksmo.certificates@hubinternational.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b98,Aspen Properties Group,kavithadoss@aspenprop.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848b98,Aspen Properties Group,collectorsinsurance@acainternational.org,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848ba7,"Athletico Physical Therapy / Athletico Management, LLC",athletico@swearingen.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848ba7,"Athletico Physical Therapy / Athletico Management, LLC",rent@athletico.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848ba7,"Athletico Physical Therapy / Athletico Management, LLC",mrogers@connerstrong.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bad,Recognition Plus Audio Video Graphics,greg@rpawards.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bb3,Axiom Strategies LLC,accounting@garrisonmanagementgroup.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bb3,Axiom Strategies LLC,jim.goodwyne@marshmma.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bbc,Bachelor Controls Inc,accounting@bachelorcontrols.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bbc,Bachelor Controls Inc,jforbes@ecbm.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bbc,Bachelor Controls Inc,royfrey@kansasins.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bbc,Bachelor Controls Inc,eva.hill@epicbrokers.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bc2,Bank of America,bac.admindocs@am.jll.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848bc2,Bank of America,georgia.pappas@jll.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bcb,"Banner Logistics, Inc",bvutich@bannerlogistics.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bcb,"Banner Logistics, Inc",marlena@tollieinsurance.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bd4,Costa Vida Fresh Mexican Grill / BB Magical Fruit,rick.blackham@gmail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bd4,Costa Vida Fresh Mexican Grill / BB Magical Fruit,info@twinlakesins.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848be0,Beltone Hearing Aid Center,cmaloney@midwestbeltone.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848be0,Beltone Hearing Aid Center,kathy.pikula@dimondbros.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848ba4,Asurion UBIF,eunice.kwarteng@asurion.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bd7,BDM Inc,bdmaccounting@bdm-america.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bd7,BDM Inc,denise.kordes@assuredpartners.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bd7,BDM Inc,info@srains.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bd7,BDM Inc,mendy.crawford@assuredpartners.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bd7,BDM Inc,zachary.brunner@assuredpartners.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848baa,Auction Merchandise of KC,brad@adafundraising.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0e62446148bd848ba1,Asurion LLC,meghana.pandit@asurion.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848bef,"CEVA Animal Health, LLC / Bioimmune Company",tracey.bailes@ceva.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded0f62446148bd848c04,"BluSky Salon Suites, Inc.",diana.cheatham@aol.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c1c,Brown & Root Industrial Services LLC,ap.invoices@brownandroot.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c1c,Brown & Root Industrial Services LLC,ashley_kennard@ajg.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c2e,BUNZL,,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c2e,BUNZL,lora_redford@ajg.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c2e,BUNZL,amy.west@bunzlusa.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c43,Carrier Corporation,carrierleasepay@cushwake.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c43,Carrier Corporation,carrier.certrequest@marsh.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c43,Carrier Corporation,jonahmae.macalintal@cushwake.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c43,Carrier Corporation,hartford.certrequest@marsh.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c55,Central Power Systems & Services LLC,lori.gartner@cpower.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c55,Central Power Systems & Services LLC,dannap@thesloanagency.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c6a,Cherish The Furs LLC,cherishthequeen@yahoo.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c40,"APEX / KC Orthopedic Institute (fka Carondelet Orthopedic Surgeons, PA)",accountspayable@kcoi.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c40,"APEX / KC Orthopedic Institute (fka Carondelet Orthopedic Surgeons, PA)",christina.stewart@hubinternational.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c3a,BWI Companies Inc,jenniferglass@bwicompanies.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c3a,BWI Companies Inc,jfreeman@fwoins.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1162446148bd848c6d,"Chin Asian Restaurant, LLC",harrylian1212@gmail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c46,CarStar Riverside (fka Autobody on the Run),carstarriverside@carstarusa.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c46,CarStar Riverside (fka Autobody on the Run),janice.aaron@reillyinsurance.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c58,"The Retirement Planning Group / Cetera Financial Group, Inc.",kayla@planningretirements.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1062446148bd848c58,"The Retirement Planning Group / Cetera Financial Group, Inc.",jennifer_isley@ajg.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1162446148bd848c7f,CJ Industries LLC,mindy@cjikc.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1162446148bd848cbe,"Costco-Innovel Properties, LLC (fka Sears Logistics Service, Inc.)",reaccounting@costco.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1162446148bd848cbe,"Costco-Innovel Properties, LLC (fka Sears Logistics Service, Inc.)",srparker@costco.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1162446148bd848cbe,"Costco-Innovel Properties, LLC (fka Sears Logistics Service, Inc.)",seattle.certrequest@marsh.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1162446148bd848cbe,"Costco-Innovel Properties, LLC (fka Sears Logistics Service, Inc.)",boomer.hanofee@marsh.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1162446148bd848cb8,CorVel Healthcare Corporation,dan_ingalsbe@corvel.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cca,"Crescent Electric Supply Company, Inc.",apcorp@cesco.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cc7,Creative Consumer Concepts Inc,ap@c3mail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cc7,Creative Consumer Concepts Inc,jsmith@c3mail.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cc4,"Ameriprise Financial Services, LLC / Respective Wealth / Schenck, Thompson & Associates, LLC (fka Creative Collaboration)",gregory.d.metz@ampf.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cc4,"Ameriprise Financial Services, LLC / Respective Wealth / Schenck, Thompson & Associates, LLC (fka Creative Collaboration)",,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cd6,Cruise Marketing Inc,doug.griggs@cruisemarketing.net,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cd6,Cruise Marketing Inc,myla.brown@usi.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1262446148bd848cd6,Cruise Marketing Inc,adptotalsource@marsh.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1362446148bd848d3f,Eaton Electric / Eaton Corporation,riskmanagement@eaton.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1362446148bd848d3c,E2 Optics LLC,keri@e2optics.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1362446148bd848d3c,E2 Optics LLC,natalie.rodriguez@alliant.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1362446148bd848d33,DTG Medical Electronics,david.davis@dtgmedical.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1362446148bd848d45,Edible Arrangements,dknox@edible.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1362446148bd848d4b,Edward D Jones & Co LP,edjleaseadmin@cushwake.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1362446148bd848d4e,Einstein Bros Bagels #3961,rent@bagelbrands.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1462446148bd848da8,"InfuSystem / First Biomedical, Inc.",accountspayable@infusystem.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1462446148bd848da8,"InfuSystem / First Biomedical, Inc.",michael.greene@alliant.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1462446148bd848da8,"InfuSystem / First Biomedical, Inc.",amber.duckett@alliant.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1462446148bd848dab,First Church of Christ Scientist,,,true,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1562446148bd848dbd,"FleetPride, Inc",bonita.feilmeier@hubinternational.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1562446148bd848dbd,"FleetPride, Inc",fleetpride.cla@cresa.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1562446148bd848dbd,"FleetPride, Inc",realestate@fleetpride.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1562446148bd848dc0,Force America Inc,ap_invoices@forceamerica.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1462446148bd848db1,First Key Homes,officeleases@firstkeyhomes.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1462446148bd848da5,Fireplace & Bar-B-Q Center Inc,ckelly@fireplacecenterkc.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1462446148bd848da5,Fireplace & Bar-B-Q Center Inc,kccarrieraccess@assuredpartners.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e20,"The Shredder + MedShred / Green Resource Management, Inc.",alex@the-shredder.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e20,"The Shredder + MedShred / Green Resource Management, Inc.",mepp@holmesmurphy.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e38,"H&R Block Eastern Tax Svc., Inc. / H&R Block 24167",hrbleaseadmin.mo.amer@cushwake.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e38,"H&R Block Eastern Tax Svc., Inc. / H&R Block 24167",certrequests@ajg.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e35,H M Cragg Co,ap@hmcragg.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e35,H M Cragg Co,amy_boll@ajg.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e26,"Gexpro Services / Rexel USA, Inc. (fka GS Operating, LLC )",zgreenwade@gexproservices.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e26,"Gexpro Services / Rexel USA, Inc. (fka GS Operating, LLC )",dseno@associated.cc,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e26,"Gexpro Services / Rexel USA, Inc. (fka GS Operating, LLC )",assocagencies@associated.cc,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e26,"Gexpro Services / Rexel USA, Inc. (fka GS Operating, LLC )",mthier@associated.cc,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e29,Internal Revenue Service / Government Services Administration (GSA),,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e29,Internal Revenue Service / Government Services Administration (GSA),miranda.lyles@gsa.gov,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1662446148bd848e3b,"Discount Tire / Halle Properties, Inc.",realestatedept@discounttire.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1862446148bd848e9e,"Janette Brown Insurance Agency, LLC (Farmer's Insurance)",janette.tbrown14@farmersagency.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1862446148bd848e9e,"Janette Brown Insurance Agency, LLC (Farmer's Insurance)",tbrown14@farmersagent.com,,false,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1862446148bd848e98,"JACO / JACO General Contractor, Inc.",andrea@jacogc.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1862446148bd848ea1,Studio 5 Beauty Boutique / Jayci Lynn Stratton,jayci.stratton@gmail.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1862446148bd848ea7,"Jetalum Windows & Doors / JetAlum, LLC",invoice@jetalum.com,,true,false,,2026-09-23
"Block Real Estate Services, LLC",69fded1862446148bd848eb0,"Johnson Controls Fire Protection, LP (fka Simplex Grinnell)",ca.jci@cbre.com,,true,true,,2026-09-23
"Block Real Estate Services, LLC",69fded1862446148bd848eb9,JP Morgan Chase Bank,property.administration.gre@jpmchase.com,,true,true,,2026-09-23
